OrderID,Timestamp,ProductID,ProductName,Category,Quantity,GrossValue,DiscountValue,CostOfGoodsSold,CustomerID,City,LocationID,Channel,OrderStatus
ORD31134,2025-07-18 06:51:58,P4615,Wellness Product 4615,Wellness,4,439.48,74.82,245.72,C12457,Riyadh,E025,Web,Completed
ORD31135,2025-03-11 16:36:55,P454,Skincare Product 454,Skincare,2,258.3,0.0,153.28,C4311,Riyadh,E024,Mobile,Completed
ORD31136,2025-05-15 05:50:01,P3582,Supplements Product 3582,Supplements,5,762.75,0.0,339.6,C8329,Riyadh,E040,Web,Returned
ORD31137,2025-06-16 08:31:23,P1698,First Aid Product 1698,First Aid,2,319.88,0.0,177.64,C12283,Dammam,E031,Web,Completed
ORD31138,2025-08-22 07:41:21,P2648,Supplements Product 2648,Supplements,3,497.49,0.0,203.96999999999997,C1493,Riyadh,E037,Web,Completed
ORD31139,2024-11-27 10:46:22,P937,Wellness Product 937,Wellness,2,57.32,0.0,32.72,C9513,Dammam,E049,Retail,Completed
ORD31140,2025-04-26 21:44:05,P780,Skincare Product 780,Skincare,2,51.02,3.9,29.38,C7102,Jeddah,E035,Retail,Completed
ORD31141,2025-02-25 20:19:40,P3372,Medical Devices Product 3372,Medical Devices,4,374.48,0.0,210.96,C13312,Dammam,E007,Web,Completed
ORD31142,2025-07-26 11:38:01,P3865,Personal Care Product 3865,Personal Care,4,242.6,0.0,101.24,C2754,Riyadh,E028,Mobile,Completed
ORD31143,2025-05-26 20:07:03,P1435,First Aid Product 1435,First Aid,2,280.96,31.36,139.18,C4480,Dammam,E027,Web,Completed
ORD31144,2025-07-22 11:21:11,P4576,Skincare Product 4576,Skincare,2,209.44,0.0,106.58,C8090,Jeddah,E010,Mobile,Completed
ORD31145,2025-04-13 13:40:59,P813,Pain Relief Product 813,Pain Relief,1,20.08,2.51,11.54,C7784,Riyadh,E039,Retail,Completed
ORD31146,2024-09-24 09:02:13,P4265,Personal Care Product 4265,Personal Care,1,138.38,0.0,80.26,C2756,Dammam,E008,Web,Completed
ORD31147,2025-04-01 05:31:39,P3870,Supplements Product 3870,Supplements,1,137.11,0.0,60.0,C7737,Jeddah,E049,Retail,Completed
ORD31148,2024-10-07 10:50:23,P3378,Medical Devices Product 3378,Medical Devices,4,152.8,1.53,89.84,C4541,Riyadh,E022,Mobile,Completed
ORD31149,2025-08-12 18:11:21,P3164,Pain Relief Product 3164,Pain Relief,5,556.75,0.0,294.1,C9597,Riyadh,E035,Web,Completed
ORD31150,2025-03-30 05:17:15,P3753,Skincare Product 3753,Skincare,3,570.39,78.28,286.38,C11224,Dammam,E016,Retail,Completed
ORD31151,2024-10-11 19:26:38,P2788,Skincare Product 2788,Skincare,4,673.36,0.0,342.4,C6583,Jeddah,E048,Mobile,Completed
ORD31152,2025-08-03 13:12:39,P1240,Supplements Product 1240,Supplements,3,431.61,0.0,218.28000000000003,C4038,Dammam,E033,Mobile,Completed
ORD31153,2025-05-26 18:36:07,P3251,Supplements Product 3251,Supplements,1,102.36,0.0,54.66,C3766,Jeddah,E034,Web,Completed
ORD31154,2025-03-11 14:25:02,P3963,First Aid Product 3963,First Aid,5,566.8,0.0,232.5,C6602,Riyadh,E045,Web,Completed
ORD31155,2024-10-09 09:14:28,P292,First Aid Product 292,First Aid,1,80.14,0.94,44.07,C825,Jeddah,E015,Mobile,Completed
ORD31156,2025-03-09 21:27:34,P818,Skincare Product 818,Skincare,4,442.72,27.74,207.12,C1212,Jeddah,E008,Retail,Completed
ORD31157,2025-07-03 06:42:39,P1308,Vitamins Product 1308,Vitamins,3,100.98,0.0,42.269999999999996,C10677,Riyadh,E022,Web,Completed
ORD31158,2025-05-15 06:41:24,P681,Wellness Product 681,Wellness,3,407.01,0.0,174.75,C12323,Dammam,E010,Web,Completed
ORD31159,2024-11-23 09:57:55,P2470,Wellness Product 2470,Wellness,1,57.99,0.0,30.79,C11342,Riyadh,E026,Web,Completed
ORD31160,2025-03-31 23:29:41,P1308,Vitamins Product 1308,Vitamins,1,33.66,1.26,14.09,C1592,Dammam,E032,Mobile,Completed
ORD31161,2024-10-28 02:05:01,P1803,Pain Relief Product 1803,Pain Relief,5,598.55,0.0,334.7,C5274,Riyadh,E037,Mobile,Completed
ORD31162,2025-01-15 21:07:26,P4985,Skincare Product 4985,Skincare,4,291.88,23.75,148.64,C14481,Jeddah,E034,Web,Completed
ORD31163,2025-06-22 20:44:23,P2886,Pain Relief Product 2886,Pain Relief,3,208.29,28.99,101.37,C6069,Riyadh,E045,Web,Completed
ORD31164,2025-03-20 06:14:28,P3249,Vitamins Product 3249,Vitamins,5,301.4,0.0,177.39999999999998,C7892,Dammam,E036,Mobile,Completed
ORD31165,2025-04-30 16:45:41,P271,Wellness Product 271,Wellness,1,172.72,0.0,99.8,C5255,Jeddah,E025,Web,Completed
ORD31166,2024-11-03 11:15:43,P4281,Skincare Product 4281,Skincare,4,350.04,2.83,189.32,C9120,Dammam,E048,Web,Completed
ORD31167,2025-05-16 20:13:32,P2805,Personal Care Product 2805,Personal Care,1,27.54,0.89,13.03,C671,Dammam,E026,Retail,Completed
ORD31168,2025-03-21 06:25:31,P219,First Aid Product 219,First Aid,1,137.75,0.0,72.14,C14445,Jeddah,E028,Web,Completed
ORD31169,2024-10-07 08:37:30,P3595,Pain Relief Product 3595,Pain Relief,4,359.24,17.27,155.44,C102,Riyadh,E008,Web,Returned
ORD31170,2025-07-13 07:46:00,P1709,Supplements Product 1709,Supplements,1,23.08,0.0,10.12,C1419,Jeddah,E022,Mobile,Completed
ORD31171,2025-06-26 07:45:12,P1290,First Aid Product 1290,First Aid,4,401.56,60.28,167.24,C9192,Dammam,E010,Mobile,Completed
ORD31172,2025-01-04 09:13:32,P1339,Supplements Product 1339,Supplements,1,42.55,5.73,17.95,C13433,Riyadh,E035,Web,Completed
ORD31173,2025-07-27 08:56:17,P345,Vitamins Product 345,Vitamins,5,269.15,0.0,108.65,C10586,Dammam,E042,Web,Completed
ORD31174,2024-10-17 19:08:37,P568,Vitamins Product 568,Vitamins,1,194.3,0.0,105.15,C5211,Dammam,E014,Web,Completed
ORD31175,2025-04-21 12:23:28,P4934,Supplements Product 4934,Supplements,4,465.28,0.0,187.92,C983,Dammam,E039,Web,Completed
ORD31176,2025-04-11 10:40:30,P3388,First Aid Product 3388,First Aid,2,254.0,0.0,112.1,C1485,Jeddah,E001,Web,Completed
ORD31177,2025-06-11 03:14:05,P1714,First Aid Product 1714,First Aid,1,33.53,0.0,19.05,C11112,Dammam,E020,Mobile,Completed
ORD31178,2025-08-21 16:35:50,P397,Pain Relief Product 397,Pain Relief,2,172.34,0.0,93.56,C10557,Dammam,E022,Web,Completed
ORD31179,2024-12-02 17:39:17,P308,Medical Devices Product 308,Medical Devices,2,350.48,0.0,174.2,C6892,Riyadh,E048,Mobile,Completed
ORD31180,2025-01-24 04:53:52,P4368,Pain Relief Product 4368,Pain Relief,3,92.22,0.0,44.099999999999994,C14177,Riyadh,E001,Retail,Completed
ORD31181,2025-06-02 14:45:39,P4903,Personal Care Product 4903,Personal Care,3,302.37,0.0,130.89000000000001,C6600,Jeddah,E048,Web,Completed
ORD31182,2025-03-17 18:13:39,P1752,Personal Care Product 1752,Personal Care,4,121.52,0.0,64.24,C202,Riyadh,E012,Web,Completed
ORD31183,2024-11-09 03:49:50,P4696,Wellness Product 4696,Wellness,4,571.52,0.0,333.64,C13102,Riyadh,E029,Web,Completed
ORD31184,2024-11-11 02:49:30,P1364,Pain Relief Product 1364,Pain Relief,4,569.88,0.0,240.16,C558,Jeddah,E009,Web,Completed
ORD31185,2025-01-24 06:52:48,P1231,Wellness Product 1231,Wellness,3,561.78,0.0,331.44,C13615,Riyadh,E026,Mobile,Completed
ORD31186,2025-04-21 01:21:03,P4633,Wellness Product 4633,Wellness,2,240.98,0.0,124.6,C7644,Riyadh,E010,Web,Completed
ORD31187,2024-09-25 16:10:56,P1941,Vitamins Product 1941,Vitamins,2,175.06,0.0,90.8,C9224,Riyadh,E017,Web,Completed
ORD31188,2024-11-03 13:34:41,P2615,Skincare Product 2615,Skincare,5,363.1,0.0,189.0,C10283,Dammam,E033,Mobile,Completed
ORD31189,2025-04-17 11:39:01,P1484,Skincare Product 1484,Skincare,3,359.4,0.0,189.39000000000001,C8708,Jeddah,E022,Retail,Completed
ORD31190,2025-02-06 07:42:39,P1406,Pain Relief Product 1406,Pain Relief,3,154.74,0.0,73.26,C11757,Jeddah,E033,Web,Completed
ORD31191,2024-12-30 01:49:35,P3857,Personal Care Product 3857,Personal Care,3,425.91,0.0,239.07,C4801,Riyadh,E008,Mobile,Completed
ORD31192,2025-03-26 00:01:52,P4536,First Aid Product 4536,First Aid,4,191.28,36.41,105.2,C1572,Jeddah,E024,Web,Returned
ORD31193,2025-07-27 13:03:28,P3870,Supplements Product 3870,Supplements,4,548.44,14.23,240.0,C3724,Riyadh,E003,Mobile,Completed
ORD31194,2025-05-13 00:00:55,P4309,Vitamins Product 4309,Vitamins,2,37.98,0.0,15.34,C11334,Jeddah,E039,Web,Completed
ORD31195,2025-04-25 08:16:47,P2128,Wellness Product 2128,Wellness,3,260.88,0.0,152.31,C5849,Riyadh,E042,Retail,Completed
ORD31196,2025-04-09 07:50:29,P2772,Personal Care Product 2772,Personal Care,1,52.47,0.0,24.15,C11870,Jeddah,E044,Mobile,Completed
ORD31197,2024-10-28 07:36:48,P4356,First Aid Product 4356,First Aid,4,679.24,0.75,383.6,C694,Dammam,E009,Web,Completed
ORD31198,2024-10-25 21:39:00,P3530,Skincare Product 3530,Skincare,2,285.7,0.0,133.04,C9058,Jeddah,E004,Mobile,Completed
ORD31199,2024-11-28 22:13:51,P1283,Pain Relief Product 1283,Pain Relief,2,359.64,0.0,165.14,C6531,Dammam,E027,Web,Completed
ORD31200,2024-10-31 02:38:05,P3394,Medical Devices Product 3394,Medical Devices,3,287.58,23.41,140.7,C6841,Jeddah,E050,Mobile,Returned
ORD31201,2024-12-23 01:19:38,P1739,Wellness Product 1739,Wellness,2,124.8,22.8,52.38,C2181,Dammam,E047,Web,Completed
ORD31202,2025-02-24 20:59:08,P2753,Medical Devices Product 2753,Medical Devices,4,119.4,0.0,60.84,C1521,Riyadh,E035,Mobile,Completed
ORD31203,2024-10-14 11:57:37,P2356,Skincare Product 2356,Skincare,4,415.24,0.0,171.24,C12242,Dammam,E001,Mobile,Completed
ORD31204,2025-01-21 12:27:29,P4791,Skincare Product 4791,Skincare,2,366.72,0.0,209.94,C9696,Dammam,E034,Web,Completed
ORD31205,2024-09-30 23:01:01,P927,Medical Devices Product 927,Medical Devices,5,755.0,23.24,435.55,C7116,Dammam,E001,Web,Completed
ORD31206,2025-02-22 11:38:25,P1909,Pain Relief Product 1909,Pain Relief,2,79.7,0.0,34.54,C222,Dammam,E027,Mobile,Completed
ORD31207,2025-02-28 11:34:38,P2759,Personal Care Product 2759,Personal Care,4,349.24,64.01,163.52,C3256,Jeddah,E025,Web,Completed
ORD31208,2024-12-11 10:35:54,P1821,Medical Devices Product 1821,Medical Devices,4,621.96,0.0,249.44,C7860,Dammam,E041,Retail,Completed
ORD31209,2025-06-06 09:22:52,P1133,Wellness Product 1133,Wellness,4,138.6,0.0,73.72,C12143,Dammam,E027,Web,Completed
ORD31210,2025-01-29 04:54:38,P1272,First Aid Product 1272,First Aid,1,88.85,9.14,42.84,C11611,Riyadh,E024,Web,Completed
ORD31211,2025-03-23 18:18:03,P2517,Personal Care Product 2517,Personal Care,1,81.38,0.0,43.28,C8404,Dammam,E001,Mobile,Completed
ORD31212,2024-10-22 09:47:16,P4375,Vitamins Product 4375,Vitamins,1,107.78,0.0,53.16,C7701,Riyadh,E035,Web,Completed
ORD31213,2024-12-16 18:56:43,P788,Personal Care Product 788,Personal Care,3,339.45,0.0,194.49,C14914,Riyadh,E025,Retail,Completed
ORD31214,2025-02-17 17:10:16,P1084,Supplements Product 1084,Supplements,4,761.04,0.0,335.68,C11572,Dammam,E022,Web,Completed
ORD31215,2024-09-07 00:31:03,P130,Skincare Product 130,Skincare,5,524.3,0.0,291.4,C5258,Riyadh,E043,Web,Completed
ORD31216,2024-09-03 14:23:49,P4462,Personal Care Product 4462,Personal Care,5,308.3,0.0,172.25,C1171,Jeddah,E024,Mobile,Completed
ORD31217,2025-04-10 19:11:45,P4679,Wellness Product 4679,Wellness,1,102.99,0.0,55.04,C4558,Dammam,E031,Web,Completed
ORD31218,2025-08-20 13:26:48,P1241,Supplements Product 1241,Supplements,3,150.06,17.16,69.57000000000001,C10543,Jeddah,E040,Retail,Completed
ORD31219,2025-08-06 04:12:39,P2176,Personal Care Product 2176,Personal Care,4,617.8,0.0,355.32,C5107,Jeddah,E012,Web,Completed
ORD31220,2024-11-25 00:53:31,P3140,Pain Relief Product 3140,Pain Relief,2,131.64,0.0,70.22,C1035,Riyadh,E019,Web,Completed
ORD31221,2025-08-09 02:01:01,P905,Wellness Product 905,Wellness,1,63.36,0.0,30.57,C11433,Riyadh,E013,Mobile,Completed
ORD31222,2024-10-24 20:52:34,P4885,Pain Relief Product 4885,Pain Relief,3,250.86,0.0,146.67000000000002,C5832,Jeddah,E012,Web,Completed
ORD31223,2025-05-01 08:30:42,P415,Skincare Product 415,Skincare,4,364.36,0.0,169.56,C9941,Riyadh,E024,Web,Completed
ORD31224,2025-08-28 03:20:57,P3950,Pain Relief Product 3950,Pain Relief,3,39.87,0.0,20.64,C1476,Riyadh,E004,Web,Completed
ORD31225,2024-12-08 19:59:25,P1770,Personal Care Product 1770,Personal Care,3,512.43,0.0,260.04,C5792,Jeddah,E049,Retail,Completed
ORD31226,2024-11-05 16:19:41,P2080,First Aid Product 2080,First Aid,4,150.24,0.0,69.04,C11706,Dammam,E017,Web,Completed
ORD31227,2025-07-16 01:25:23,P3970,Wellness Product 3970,Wellness,2,296.8,0.0,165.1,C12124,Dammam,E035,Web,Completed
ORD31228,2025-03-15 19:52:09,P3118,Personal Care Product 3118,Personal Care,5,253.85,0.0,144.5,C12550,Dammam,E009,Retail,Completed
ORD31229,2025-07-21 03:57:50,P974,Pain Relief Product 974,Pain Relief,4,692.72,0.0,411.84,C3755,Riyadh,E002,Web,Completed
ORD31230,2025-07-15 10:10:11,P4156,Medical Devices Product 4156,Medical Devices,4,344.88,0.0,155.12,C10768,Jeddah,E022,Retail,Completed
ORD31231,2025-04-10 22:01:07,P1569,Supplements Product 1569,Supplements,5,483.85,1.6,275.7,C8174,Riyadh,E012,Mobile,Completed
ORD31232,2025-05-23 10:20:48,P3307,Medical Devices Product 3307,Medical Devices,2,216.54,0.0,127.98,C5854,Riyadh,E042,Web,Completed
ORD31233,2024-10-26 14:35:14,P1381,First Aid Product 1381,First Aid,2,353.86,0.0,160.28,C7872,Jeddah,E045,Web,Completed
ORD31234,2025-05-09 22:03:59,P1089,Skincare Product 1089,Skincare,3,197.13,3.84,85.59,C8131,Riyadh,E044,Web,Completed
ORD31235,2024-10-29 04:23:31,P2044,Medical Devices Product 2044,Medical Devices,2,129.32,0.0,76.06,C11166,Dammam,E048,Web,Completed
ORD31236,2025-01-14 14:22:02,P1076,Medical Devices Product 1076,Medical Devices,4,748.4,0.0,314.76,C5921,Riyadh,E032,Web,Completed
ORD31237,2025-03-31 23:18:51,P452,Supplements Product 452,Supplements,3,309.33,0.0,138.54,C9108,Riyadh,E027,Web,Completed
ORD31238,2025-06-24 23:24:39,P1219,Supplements Product 1219,Supplements,3,200.19,0.0,89.61,C11405,Jeddah,E009,Mobile,Completed
ORD31239,2024-09-09 07:42:26,P2503,Supplements Product 2503,Supplements,2,20.16,0.0,9.72,C10096,Dammam,E037,Web,Completed
ORD31240,2025-06-01 00:42:53,P4793,Skincare Product 4793,Skincare,1,71.07,0.0,41.45,C3470,Dammam,E030,Mobile,Returned
ORD31241,2025-01-13 23:59:22,P200,Wellness Product 200,Wellness,3,241.47,0.0,127.94999999999999,C5194,Riyadh,E028,Web,Completed
ORD31242,2024-09-30 11:43:13,P2529,Supplements Product 2529,Supplements,1,17.28,0.0,8.18,C10444,Dammam,E036,Web,Completed
ORD31243,2025-07-30 19:41:46,P2804,Wellness Product 2804,Wellness,5,795.6,47.5,416.45000000000005,C3236,Dammam,E016,Web,Completed
ORD31244,2024-09-10 19:58:31,P757,Vitamins Product 757,Vitamins,3,362.04,0.0,204.87,C9917,Riyadh,E009,Web,Completed
ORD31245,2024-12-30 21:16:38,P4098,Supplements Product 4098,Supplements,4,587.08,103.88,295.2,C7186,Riyadh,E024,Web,Returned
ORD31246,2024-11-05 03:30:06,P2265,Vitamins Product 2265,Vitamins,5,346.75,0.0,152.25,C9199,Dammam,E044,Mobile,Returned
ORD31247,2025-01-10 10:35:47,P2338,Vitamins Product 2338,Vitamins,2,80.48,0.0,42.28,C1419,Jeddah,E017,Web,Completed
ORD31248,2024-10-19 21:48:09,P2666,Supplements Product 2666,Supplements,4,220.92,0.0,120.76,C3472,Dammam,E050,Mobile,Completed
ORD31249,2024-12-23 15:44:00,P1627,Personal Care Product 1627,Personal Care,3,512.16,48.85,286.65,C6971,Riyadh,E045,Web,Completed
ORD31250,2025-06-29 13:36:08,P2938,Supplements Product 2938,Supplements,3,252.42,0.0,138.57,C6902,Jeddah,E026,Mobile,Completed
ORD31251,2024-12-12 04:27:38,P4980,Personal Care Product 4980,Personal Care,3,373.56,56.97,162.48,C8144,Dammam,E004,Web,Completed
ORD31252,2025-05-24 11:39:49,P2159,Pain Relief Product 2159,Pain Relief,2,165.9,0.0,69.32,C3205,Dammam,E010,Web,Completed
ORD31253,2025-05-18 13:59:45,P4470,Personal Care Product 4470,Personal Care,1,135.16,0.0,54.6,C1970,Dammam,E032,Mobile,Completed
ORD31254,2025-07-14 05:50:40,P749,Skincare Product 749,Skincare,2,153.42,0.0,71.38,C6782,Riyadh,E008,Web,Completed
ORD31255,2025-03-19 20:24:31,P2813,Pain Relief Product 2813,Pain Relief,3,511.32,77.79,207.32999999999998,C7825,Dammam,E016,Mobile,Completed
ORD31256,2024-11-01 04:29:13,P975,Supplements Product 975,Supplements,5,456.1,0.0,205.85000000000002,C6453,Riyadh,E002,Retail,Returned
ORD31257,2024-10-21 23:54:14,P1160,First Aid Product 1160,First Aid,5,133.4,0.0,66.55,C304,Jeddah,E046,Web,Completed
ORD31258,2024-09-18 08:46:11,P1465,Medical Devices Product 1465,Medical Devices,3,540.57,0.0,302.85,C3398,Jeddah,E009,Web,Completed
ORD31259,2024-09-13 11:57:43,P3695,First Aid Product 3695,First Aid,2,102.14,0.0,56.12,C10147,Riyadh,E027,Web,Returned
ORD31260,2025-01-23 23:12:17,P907,Wellness Product 907,Wellness,2,98.72,0.0,50.12,C515,Dammam,E048,Web,Completed
ORD31261,2025-01-21 00:59:35,P1174,Medical Devices Product 1174,Medical Devices,5,118.85,0.0,53.150000000000006,C5971,Dammam,E004,Web,Completed
ORD31262,2024-12-30 03:47:58,P287,Supplements Product 287,Supplements,3,556.38,0.0,257.94,C5310,Dammam,E029,Web,Completed
ORD31263,2025-02-18 23:44:39,P3120,Skincare Product 3120,Skincare,1,61.71,0.0,31.31,C10044,Jeddah,E010,Web,Completed
ORD31264,2024-11-11 09:31:46,P4847,Wellness Product 4847,Wellness,2,277.7,0.0,160.52,C11792,Jeddah,E041,Web,Returned
ORD31265,2024-12-25 11:29:46,P4144,Pain Relief Product 4144,Pain Relief,4,582.04,0.0,348.68,C14942,Jeddah,E006,Web,Completed
ORD31266,2025-04-29 04:30:04,P4708,First Aid Product 4708,First Aid,3,200.73,0.0,80.94,C3173,Dammam,E027,Mobile,Completed
ORD31267,2024-09-15 05:32:03,P2552,Medical Devices Product 2552,Medical Devices,5,535.7,0.0,238.79999999999998,C12197,Dammam,E050,Web,Completed
ORD31268,2025-03-26 21:03:02,P4592,Skincare Product 4592,Skincare,5,675.35,0.0,308.25,C8063,Dammam,E011,Web,Completed
ORD31269,2025-03-01 02:14:26,P2405,Supplements Product 2405,Supplements,2,254.84,22.9,112.28,C3949,Jeddah,E038,Mobile,Completed
ORD31270,2024-11-11 20:25:00,P2965,Medical Devices Product 2965,Medical Devices,2,133.34,6.92,74.94,C10113,Jeddah,E034,Mobile,Completed
ORD31271,2025-05-12 09:42:38,P4577,First Aid Product 4577,First Aid,1,138.53,0.0,58.41,C8096,Jeddah,E038,Web,Completed
ORD31272,2025-02-08 10:30:25,P235,Pain Relief Product 235,Pain Relief,2,345.3,0.0,170.06,C7590,Dammam,E027,Mobile,Completed
ORD31273,2025-08-16 22:25:30,P3049,Medical Devices Product 3049,Medical Devices,1,170.26,0.0,70.24,C8914,Dammam,E022,Web,Completed
ORD31274,2025-03-02 05:04:08,P1369,Pain Relief Product 1369,Pain Relief,2,348.5,0.0,172.4,C11285,Riyadh,E001,Mobile,Completed
ORD31275,2025-04-25 09:49:26,P3810,Medical Devices Product 3810,Medical Devices,5,808.8,11.96,439.15,C14836,Dammam,E045,Mobile,Completed
ORD31276,2025-02-28 23:07:55,P118,Skincare Product 118,Skincare,5,157.4,0.0,83.55000000000001,C7077,Riyadh,E016,Web,Completed
ORD31277,2025-01-05 14:14:43,P4616,Pain Relief Product 4616,Pain Relief,1,15.26,0.0,7.48,C9623,Dammam,E019,Web,Completed
ORD31278,2025-07-04 17:31:51,P2876,Medical Devices Product 2876,Medical Devices,3,163.14,0.0,71.82000000000001,C5382,Jeddah,E004,Web,Completed
ORD31279,2025-06-08 15:50:07,P4884,First Aid Product 4884,First Aid,1,73.12,4.21,39.69,C333,Dammam,E009,Mobile,Completed
ORD31280,2025-05-30 11:47:17,P4856,Supplements Product 4856,Supplements,4,347.96,0.0,173.04,C13039,Riyadh,E018,Web,Completed
ORD31281,2025-03-14 20:28:17,P3534,Supplements Product 3534,Supplements,1,49.75,0.0,26.08,C10059,Jeddah,E002,Retail,Completed
ORD31282,2025-07-26 21:35:20,P4142,Pain Relief Product 4142,Pain Relief,2,346.78,55.34,191.3,C088,Riyadh,E023,Web,Completed
ORD31283,2025-02-22 05:36:17,P2471,Skincare Product 2471,Skincare,4,610.04,46.23,345.8,C3806,Dammam,E029,Web,Completed
ORD31284,2025-06-05 21:41:48,P3869,Personal Care Product 3869,Personal Care,2,157.48,0.0,87.8,C12159,Jeddah,E034,Web,Completed
ORD31285,2025-01-13 14:52:58,P2927,Medical Devices Product 2927,Medical Devices,2,215.9,22.06,109.36,C5965,Jeddah,E044,Web,Completed
ORD31286,2025-02-19 09:56:33,P4684,First Aid Product 4684,First Aid,3,510.81,19.66,224.49,C5118,Riyadh,E034,Web,Completed
ORD31287,2024-12-10 03:50:25,P3763,Wellness Product 3763,Wellness,5,281.9,55.51,157.89999999999998,C3853,Dammam,E044,Web,Completed
ORD31288,2025-06-07 12:38:56,P677,Supplements Product 677,Supplements,5,360.55,67.6,196.05,C1096,Riyadh,E019,Web,Completed
ORD31289,2025-03-17 08:00:05,P3315,Personal Care Product 3315,Personal Care,2,368.94,24.87,185.06,C13573,Dammam,E047,Web,Completed
ORD31290,2024-12-16 15:28:41,P1987,Wellness Product 1987,Wellness,3,427.71,0.0,243.75,C14297,Dammam,E015,Web,Completed
ORD31291,2024-12-05 14:00:28,P3267,First Aid Product 3267,First Aid,3,376.23,0.0,197.94,C892,Jeddah,E033,Web,Completed
ORD31292,2025-07-29 12:28:44,P3901,Pain Relief Product 3901,Pain Relief,1,144.07,0.0,57.98,C10340,Dammam,E027,Web,Completed
ORD31293,2025-01-01 15:40:19,P949,Supplements Product 949,Supplements,2,47.26,0.0,26.2,C3978,Riyadh,E024,Web,Completed
ORD31294,2025-07-24 07:07:10,P603,Personal Care Product 603,Personal Care,3,187.8,0.0,100.19999999999999,C1264,Riyadh,E018,Web,Completed
ORD31295,2025-07-25 00:33:18,P2692,Vitamins Product 2692,Vitamins,1,109.23,0.0,64.05,C8489,Dammam,E004,Web,Completed
ORD31296,2025-07-20 02:38:12,P3233,Vitamins Product 3233,Vitamins,3,424.83,18.88,171.54,C1664,Dammam,E031,Mobile,Completed
ORD31297,2024-11-05 18:01:35,P3448,First Aid Product 3448,First Aid,2,134.72,0.0,55.48,C2063,Dammam,E008,Retail,Completed
ORD31298,2024-09-14 14:11:45,P4343,Medical Devices Product 4343,Medical Devices,1,46.96,4.24,22.13,C13624,Dammam,E014,Web,Completed
ORD31299,2024-09-08 17:36:45,P2197,Medical Devices Product 2197,Medical Devices,2,192.02,0.0,109.42,C7011,Dammam,E031,Web,Completed
ORD31300,2024-10-19 17:28:51,P082,Personal Care Product 82,Personal Care,4,453.16,0.0,258.88,C7375,Riyadh,E034,Mobile,Completed
ORD31301,2024-12-27 03:44:44,P4721,Supplements Product 4721,Supplements,5,455.8,0.0,268.2,C13351,Jeddah,E045,Web,Completed
ORD31302,2025-03-03 16:26:49,P756,Wellness Product 756,Wellness,2,303.92,47.71,125.28,C11991,Dammam,E037,Web,Completed
ORD31303,2025-07-11 22:30:45,P071,First Aid Product 71,First Aid,5,53.05,4.72,27.5,C14084,Jeddah,E025,Mobile,Completed
ORD31304,2025-04-21 18:27:04,P2539,Pain Relief Product 2539,Pain Relief,4,197.56,36.49,109.84,C7654,Dammam,E003,Web,Completed
ORD31305,2025-04-13 11:42:34,P052,Pain Relief Product 52,Pain Relief,4,452.88,46.5,224.6,C358,Dammam,E005,Web,Completed
ORD31306,2025-07-19 15:17:00,P1805,Skincare Product 1805,Skincare,1,105.58,0.0,53.25,C13518,Dammam,E019,Web,Completed
ORD31307,2025-05-09 03:50:55,P4496,First Aid Product 4496,First Aid,1,89.72,17.89,46.58,C1175,Dammam,E017,Web,Completed
ORD31308,2024-09-12 18:38:15,P4317,First Aid Product 4317,First Aid,1,71.14,0.0,28.53,C13542,Riyadh,E020,Web,Completed
ORD31309,2024-10-06 00:29:19,P3115,Wellness Product 3115,Wellness,1,74.26,0.0,43.53,C1838,Dammam,E030,Mobile,Completed
ORD31310,2024-10-18 01:08:16,P515,Wellness Product 515,Wellness,2,277.36,0.0,123.32,C5653,Riyadh,E031,Web,Returned
ORD31311,2025-06-15 20:37:12,P3981,Skincare Product 3981,Skincare,4,679.88,83.93,272.64,C257,Riyadh,E007,Web,Completed
ORD31312,2025-06-24 17:47:26,P2527,Supplements Product 2527,Supplements,4,705.2,111.27,383.56,C3358,Riyadh,E033,Web,Completed
ORD31313,2024-09-28 00:52:19,P1988,First Aid Product 1988,First Aid,3,141.3,0.0,58.29,C4492,Dammam,E015,Web,Completed
ORD31314,2024-10-06 07:05:15,P1658,First Aid Product 1658,First Aid,4,628.2,0.0,257.84,C13189,Riyadh,E003,Web,Completed
ORD31315,2024-10-28 01:39:33,P2899,Vitamins Product 2899,Vitamins,4,551.56,0.0,304.0,C3452,Dammam,E046,Web,Completed
ORD31316,2024-12-19 01:13:44,P3199,Personal Care Product 3199,Personal Care,4,153.76,27.45,73.56,C5356,Jeddah,E024,Mobile,Completed
ORD31317,2024-11-15 05:24:30,P701,Pain Relief Product 701,Pain Relief,5,285.35,12.11,156.95,C4605,Jeddah,E018,Web,Completed
ORD31318,2024-11-04 11:20:01,P4119,Skincare Product 4119,Skincare,1,154.47,0.0,86.36,C5138,Dammam,E001,Web,Completed
ORD31319,2025-06-19 16:25:30,P1511,Personal Care Product 1511,Personal Care,3,539.7,58.15,323.61,C12393,Riyadh,E043,Retail,Completed
ORD31320,2025-04-14 22:47:13,P4508,Personal Care Product 4508,Personal Care,1,122.97,0.0,60.47,C1210,Dammam,E033,Web,Completed
ORD31321,2024-11-03 15:56:27,P4302,Wellness Product 4302,Wellness,5,878.0,0.0,493.9,C6216,Riyadh,E042,Web,Completed
ORD31322,2025-02-02 04:09:49,P126,Pain Relief Product 126,Pain Relief,1,193.04,0.0,99.37,C966,Riyadh,E027,Mobile,Completed
